word,tag,age,gender
everyone,NOUN,0,0
I,PRON,0,0
know,VERB,0,0
to,PRT,0,0
do,VERB,0,0
the,DET,0,0
same,NOUN,0,0
Items,NOUN,0,0
arrived,VERB,0,0
very,ADV,0,0
quick,ADJ,0,0
and,CONJ,0,0
no,DET,0,0
problems,NOUN,0,0
at,ADP,0,0
all,NOUN,0,0
This,DET,0,0
was,VERB,0,0
not,ADV,0,0
indicated,VERB,0,0
on,ADP,0,0
the,DET,0,0
tracking,NOUN,0,0
web,NOUN,0,0
site,NOUN,0,0
where,ADV,0,0
the,DET,0,0
only,ADJ,0,0
information,NOUN,0,0
indicated,VERB,0,0
that,CONJ,0,0
the,DET,0,0
delivery,NOUN,0,0
had,VERB,0,0
been,VERB,0,0
delayed,VERB,0,0
The,DET,0,0
products,NOUN,0,0
are,VERB,0,0
always,ADV,0,0
exactly,ADV,0,0
as,ADP,0,0
described,VERB,0,0
the,DET,0,0
prices,NOUN,0,0
are,VERB,0,0
fantastic,ADJ,0,0
and,CONJ,0,0
the,DET,0,0
delivery,NOUN,0,0
is,VERB,0,0
always,ADV,0,0
super,ADV,0,0
quick,ADJ,0,0
I,PRON,0,0
will,VERB,0,0
be,VERB,0,0
back,ADV,0,0
I,PRON,0,0
checked,VERB,0,0
on,ADP,0,0
the,DET,0,0
online,NOUN,0,0
tracking,NOUN,0,0
on,ADP,0,0
Hermes,NOUN,0,0
&,CONJ,0,0
Parcel0go,NOUN,0,0
website,NOUN,0,0
both,PRON,0,0
stated,VERB,0,0
Friday,NOUN,0,0
00th,NOUN,0,0
November,NOUN,0,0
at,ADP,0,0
0am,NOUN,0,0
out,ADP,0,0
for,ADP,0,0
delivery,NOUN,0,0
I,PRON,0,0
was,VERB,0,0
long,ADV,0,0
sighted,ADJ,0,0
0,NUM,0,0
00,NUM,0,0
Simply,ADV,0,0
the,DET,0,0
worst,ADJ,0,0
I,PRON,0,0
get,VERB,0,0
sent,VERB,0,0
a,DET,0,0
new,ADJ,0,0
one,PRON,0,0
each,DET,0,0
time,NOUN,0,0
and,CONJ,0,0
they,PRON,0,0
are,VERB,0,0
weird,ADJ,0,0
and,CONJ,0,0
wonderful,ADJ,0,0
It,PRON,0,0
was,VERB,0,0
a,DET,0,0
very,ADV,0,0
personal,ADJ,0,0
service,NOUN,0,0
and,CONJ,0,0
it,PRON,0,0
was,VERB,0,0
nice,ADJ,0,0
to,PRT,0,0
know,VERB,0,0
that,CONJ,0,0
I,PRON,0,0
was,VERB,0,0
dealing,VERB,0,0
with,ADP,0,0
the,DET,0,0
same,ADJ,0,0
person,NOUN,0,0
every,DET,0,0
time,NOUN,0,0
I,PRON,0,0
needed,VERB,0,0
to,PRT,0,0
get,VERB,0,0
in,ADP,0,0
touch,NOUN,0,0
instead,ADV,0,0
of,ADP,0,0
waiting,VERB,0,0
to,PRT,0,0
get,VERB,0,0
through,PRT,0,0
to,ADP,0,0
a,DET,0,0
call,NOUN,0,0
centre,NOUN,0,0
and,CONJ,0,0
speaking,VERB,0,0
to,ADP,0,0
different,ADJ,0,0
people,NOUN,0,0
every,DET,0,0
time,NOUN,0,0
The,DET,0,0
only,ADJ,0,0
negative,NOUN,0,0
was,VERB,0,0
that,CONJ,0,0
there,ADV,0,0
wasnt,VERB,0,0
enough,ADV,0,0
for,ADP,0,0
vegetarians,NOUN,0,0
at,ADP,0,0
the,DET,0,0
buffet,NOUN,0,0
but,CONJ,0,0
we,PRON,0,0
were,VERB,0,0
all,PRON,0,0
pretty,ADV,0,0
stuffed,ADJ,0,0
from,ADP,0,0
lunch,NOUN,0,0
anyway,ADV,0,0
Had,VERB,0,0
a,DET,0,0
problem,NOUN,0,0
and,CONJ,0,0
Sammie,NOUN,0,0
Taylor,NOUN,0,0
sorted,VERB,0,0
it,PRON,0,0
straight,ADV,0,0
out,PRT,0,0
for,ADP,0,0
me,PRON,0,0
Can,VERB,0,0
t,PRT,0,0
comment,VERB,0,0
on,ADP,0,0
the,DET,0,0
price,NOUN,0,0
received,VERB,0,0
for,ADP,0,0
my,DET,0,0
phone,NOUN,0,0
because,CONJ,0,0
I,PRON,0,0
haven,VERB,0,0
t,PRT,0,0
been,VERB,0,0
given,VERB,0,0
one,PRON,0,0
yet,ADV,0,0
but,CONJ,0,0
reading,VERB,0,0
these,DET,0,0
reviews,NOUN,0,0
and,CONJ,0,0
based,VERB,0,0
on,ADP,0,0
the,DET,0,0
service,NOUN,0,0
so,ADV,0,0
far,ADV,0,0
I,PRON,0,0
am,VERB,0,0
not,ADV,0,0
hopeful,ADJ,0,0
THEY,PRON,1,0
WERE,VERB,1,0
HELPFUL,ADJ,1,0
POLITE,ADJ,1,0
CONSIDERATE,ADJ,1,0
I,PRON,1,0
WAS,VERB,1,0
UNORGANISED,ADJ,1,0
RUSHED,VERB,1,0
ORDER,NOUN,1,0
THROUFH,ADP,1,0
HAD,VERB,1,0
WITHIN,ADP,1,0
0,NUM,1,0
WORKING,NOUN,1,0
DAYS,NOUN,1,0
TY,PRT,1,0
Have,VERB,1,0
been,VERB,1,0
a,DET,1,0
loyal,ADJ,1,0
customer,NOUN,1,0
of,ADP,1,0
Orange,NOUN,1,0
for,ADP,1,0
many,ADJ,1,0
years,NOUN,1,0
yet,ADV,1,0
when,ADV,1,0
I,PRON,1,0
have,VERB,1,0
a,DET,1,0
problem,NOUN,1,0
customer,NOUN,1,0
services,NOUN,1,0
don,VERB,1,0
t,PRT,1,0
want,VERB,1,0
to,PRT,1,0
know,VERB,1,0
I,PRON,1,0
presume,VERB,1,0
they,PRON,1,0
will,VERB,1,0
now,ADV,1,0
have,VERB,1,0
to,PRT,1,0
take,VERB,1,0
the,DET,1,0
duff,NOUN,1,0
machine,NOUN,1,0
issue,NOUN,1,0
up,PRT,1,0
with,ADP,1,0
Hotpoint,NOUN,1,0
but,CONJ,1,0
offered,VERB,1,0
me,PRON,1,0
a,DET,1,0
fantastic,ADJ,1,0
service,NOUN,1,0
as,ADP,1,0
it,PRON,1,0
s,VERB,1,0
resolved,VERB,1,0
the,DET,1,0
issue,NOUN,1,0
for,ADP,1,0
me,PRON,1,0
Overall,ADV,1,0
we,PRON,1,0
were,VERB,1,0
really,ADV,1,0
impressed,ADJ,1,0
with,ADP,1,0
the,DET,1,0
service,NOUN,1,0
and,CONJ,1,0
the,DET,1,0
pricing,NOUN,1,0
and,CONJ,1,0
would,VERB,1,0
recommend,VERB,1,0
them,PRON,1,0
to,ADP,1,0
others,NOUN,1,0
I,PRON,1,0
was,VERB,1,0
kept,VERB,1,0
informed,ADJ,1,0
when,ADV,1,0
the,DET,1,0
delivery,NOUN,1,0
would,VERB,1,0
be,VERB,1,0
free,ADJ,1,0
delivery,NOUN,1,0
too,ADV,1,0
and,CONJ,1,0
they,PRON,1,0
were,VERB,1,0
on,ADP,1,0
time,NOUN,1,0
which,PRON,1,0
is,VERB,1,0
always,ADV,1,0
a,DET,1,0
bonus,NOUN,1,0
And,CONJ,1,0
amazingly,ADV,1,0
fast,ADJ,1,0
shipping,NOUN,1,0
from,ADP,1,0
Denmark,NOUN,1,0
top,ADJ,1,0
marks,NOUN,1,0
Their,DET,1,0
website,NOUN,1,0
is,VERB,1,0
very,ADV,1,0
easy,ADJ,1,0
to,PRT,1,0
follow,VERB,1,0
and,CONJ,1,0
they,PRON,1,0
offer,VERB,1,0
a,DET,1,0
useful,ADJ,1,0
reminder,NOUN,1,0
service,NOUN,1,0
for,ADP,1,0
when,ADV,1,0
a,DET,1,0
prescription,NOUN,1,0
is,VERB,1,0
due,ADJ,1,0
for,ADP,1,0
renewal,NOUN,1,0
Great,ADJ,1,0
service,NOUN,1,0
with,ADP,1,0
brilliant,ADJ,1,0
price,NOUN,1,0
use,VERB,1,0
them,PRON,1,0
all,ADV,1,0
the,DET,1,0
time,NOUN,1,0
Would,VERB,1,0
use,VERB,1,0
these,PRON,1,0
again,ADV,1,0
Their,DET,1,0
latest,ADJ,1,0
email,NOUN,1,0
suggests,VERB,1,0
that,CONJ,1,0
it,PRON,1,0
is,VERB,1,0
wear,NOUN,1,0
and,CONJ,1,0
tear,NOUN,1,0
which,PRON,1,0
is,VERB,1,0
an,DET,1,0
interesting,ADJ,1,0
theory,NOUN,1,0
for,ADP,1,0
a,DET,1,0
0,NUM,1,0
minute,NOUN,1,0
old,ADJ,1,0
bag,NOUN,1,0
Easy,ADV,1,0
to,PRT,1,0
fit,VERB,1,0
and,CONJ,1,0
look,VERB,1,0
just,ADV,1,0
beautiful,ADJ,1,0
Its,VERB,1,0
the,DET,1,0
first,ADJ,1,0
time,NOUN,1,0
I,PRON,1,0
have,VERB,1,0
ever,ADV,1,0
used,VERB,1,0
Mazuma,NOUN,1,0
and,CONJ,1,0
I,PRON,1,0
found,VERB,1,0
they,PRON,1,0
were,VERB,1,0
everything,NOUN,1,0
they,PRON,1,0
promised,VERB,1,0
Found,VERB,1,0
the,DET,1,0
clothes,NOUN,1,0
and,CONJ,1,0
toys,NOUN,1,0
to,PRT,1,0
be,VERB,1,0
of,ADP,1,0
a,DET,1,0
high,ADJ,1,0
quality,NOUN,1,0
and,CONJ,1,0
reasonably,ADV,1,0
priced,ADJ,1,0
Ordering,NOUN,1,0
was,VERB,1,0
easy,ADJ,1,0
and,CONJ,1,0
delivery,NOUN,1,0
was,VERB,1,0
quick,ADJ,1,0
Excellent,ADJ,1,0
service,NOUN,1,0
and,CONJ,1,0
speedy,ADJ,1,0
payment,NOUN,1,0
I,PRON,1,0
recently,ADV,1,0
purchased,VERB,1,0
a,DET,1,0
Canon,NOUN,1,0
lens,NOUN,1,0
from,ADP,1,0
Simply,NOUN,1,0
Electronics,NOUN,1,0
Had,VERB,1,0
to,PRT,1,0
cancel,VERB,1,0
a,DET,1,0
collection,NOUN,1,0
Tried,VERB,1,0
calling,VERB,1,0
sales,NOUN,1,0
as,ADP,1,0
this,PRON,1,0
was,VERB,1,0
free,ADJ,1,0
but,CONJ,1,0
as,CONJ,1,0
it,PRON,1,0
was,VERB,1,0
no,ADV,1,0
longer,ADV,1,0
a,DET,1,0
sale,NOUN,1,0
they,PRON,1,0
would,VERB,1,0
not,ADV,1,0
put,VERB,1,0
me,PRON,1,0
though,PRT,1,0
My,DET,1,0
only,ADJ,1,0
reservation,NOUN,1,0
is,VERB,1,0
that,CONJ,1,0
the,DET,1,0
roses,NOUN,1,0
are,VERB,1,0
in,ADP,1,0
full,ADJ,1,0
bloom,NOUN,1,0
and,CONJ,1,0
almost,ADV,1,0
finished,ADJ,1,0
they,PRON,1,0
don,VERB,1,0
t,PRT,1,0
last,VERB,1,0
that,DET,1,0
long,ADV,1,0
anyway,ADV,1,0
so,CONJ,1,0
it,PRON,1,0
would,VERB,1,0
have,VERB,1,0
been,VERB,1,0
better,ADV,1,0
if,ADP,1,0
they,PRON,1,0
were,VERB,1,0
in,ADP,1,0
bud,NOUN,1,0
or,CONJ,1,0
just,ADV,1,0
opening,VERB,1,0
The,DET,1,0
serving,NOUN,1,0
staff,NOUN,1,0
are,VERB,1,0
generally,ADV,1,0
very,ADV,1,0
nice,ADJ,1,0
and,CONJ,1,0
cheery,ADJ,1,0
apart,ADP,1,0
from,ADP,1,0
one,PRON,1,0
of,ADP,1,0
the,DET,1,0
younger,ADJ,1,0
ones,NOUN,1,0
who,PRON,1,0
is,VERB,1,0
always,ADV,1,0
sullen,ADJ,1,0
unapproachable,ADJ,1,0
and,CONJ,1,0
quite,ADV,1,0
frankly,ADV,1,0
very,ADV,1,0
obviously,ADV,1,0
bored,ADJ,1,0
I,PRON,1,0
would,VERB,1,0
definitely,ADV,1,0
use,VERB,1,0
this,DET,1,0
company,NOUN,1,0
again,ADV,1,0
I,PRON,1,0
know,VERB,1,0
I,PRON,1,0
can,VERB,1,0
be,VERB,1,0
assured,ADJ,1,0
of,ADP,1,0
next,ADJ,1,0
day,NOUN,1,0
delivery,NOUN,1,0
Keep,VERB,1,0
up,PRT,1,0
the,DET,1,0
good,ADJ,1,0
work,NOUN,1,0
guys,NOUN,1,0
My,DET,1,0
sweet,ADJ,1,0
pea,NOUN,1,0
plants,NOUN,1,0
arrived,VERB,1,0
00th,ADJ,1,0
May,NOUN,1,0
completely,ADV,1,0
dried,VERB,1,0
up,PRT,1,0
and,CONJ,1,0
dead,ADJ,1,0
GOOD,ADJ,1,0
VALUE,NOUN,1,0
FOR,ADP,1,0
MONEY,NOUN,1,0
QUICK,ADJ,1,0
DELIVERY,NOUN,1,0
Super,ADJ,1,0
quality,NOUN,1,0
good,ADJ,1,0
range,NOUN,1,0
efficient,ADJ,1,0
delivery,NOUN,1,0
I,PRON,1,0
would,VERB,1,0
recommend,VERB,1,0
The,DET,1,0
Door,NOUN,1,0
Handle,NOUN,1,0
Company,NOUN,1,0
to,ADP,1,0
anyone,NOUN,1,0
I,PRON,1,0
will,VERB,1,0
be,VERB,1,0
using,VERB,1,0
their,DET,1,0
services,NOUN,1,0
again,ADV,1,0
in,ADP,1,0
the,DET,1,0
future,NOUN,1,0
I,PRON,1,0
m,VERB,1,0
very,ADV,1,0
disappointed,ADJ,1,0
with,ADP,1,0
my,DET,1,0
£,X,1,0
0,NUM,1,0
000,NUM,1,0
purchase,NOUN,1,0
and,CONJ,1,0
I,PRON,1,0
regret,VERB,1,0
ever,ADV,1,0
going,VERB,1,0
near,ADP,1,0
their,DET,1,0
store,NOUN,1,0
The,DET,1,0
check,NOUN,1,0
in,NOUN,1,0
at,ADP,1,0
both,DET,1,0
ends,NOUN,1,0
was,VERB,1,0
painless,ADJ,1,0
I,PRON,1,0
would,VERB,1,0
recommend,VERB,1,0
them,PRON,1,0
a,DET,1,0
very,ADV,1,0
satisfying,ADJ,1,0
on,NOUN,1,0
line,NOUN,1,0
shopping,NOUN,1,0
experience,NOUN,1,0
It,PRON,1,0
was,VERB,1,0
air,ADJ,1,0
conditioned,ADJ,1,0
and,CONJ,1,0
drove,VERB,1,0
pretty,ADV,1,0
well,ADV,1,0
once,CONJ,1,0
I,PRON,1,0
d,VERB,1,0
sussed,VERB,1,0
out,PRT,1,0
the,DET,1,0
bite,NOUN,1,0
point,NOUN,1,0
which,PRON,1,0
I,PRON,1,0
had,VERB,1,0
to,PRT,1,0
do,VERB,1,0
after,ADV,1,0
stalling,VERB,1,0
on,ADP,1,0
a,DET,1,0
0,NUM,1,0
0,NUM,1,0
hill,NOUN,1,0
a,DET,1,0
bit,NOUN,1,0
scary,ADJ,1,0
After,ADP,1,0
meetings,NOUN,1,0
with,ADP,1,0
staff,NOUN,1,0
at,ADP,1,0
AVC,NOUN,1,0
I,PRON,1,0
was,VERB,1,0
reassured,ADJ,1,0
that,CONJ,1,0
the,DET,1,0
package,NOUN,1,0
was,VERB,1,0
what,PRON,1,0
I,PRON,1,0
was,VERB,1,0
looking,VERB,1,0
for,PRT,1,0
Having,VERB,1,0
never,ADV,1,0
booked,VERB,1,0
train,NOUN,1,0
tickets,NOUN,1,0
online,ADV,1,0
before,ADP,1,0
thought,VERB,1,0
I,PRON,1,0
would,VERB,1,0
give,VERB,1,0
it,PRON,1,0
a,DET,1,0
try,NOUN,1,0
and,CONJ,1,0
was,VERB,1,0
very,ADV,1,0
surprised,ADJ,1,0
at,ADP,1,0
how,ADV,1,0
much,ADV,1,0
I,PRON,1,0
saved,VERB,1,0
Brilliant,ADJ,1,0
service,NOUN,1,0
and,CONJ,1,0
free,ADJ,1,0
P,NOUN,1,0
&,CONJ,1,0
P,NOUN,1,0
Will,VERB,1,0
definitely,ADV,1,0
keep,VERB,1,0
on,PRT,1,0
using,VERB,1,0
them,PRON,1,0
I,PRON,1,0
couldn,VERB,1,0
t,PRT,1,0
have,VERB,1,0
faulted,VERB,1,0
their,DET,1,0
assistance,NOUN,1,0
Very,ADV,1,0
poor,ADJ,1,0
battery,NOUN,1,0
life,NOUN,1,0
keypad,NOUN,1,0
so,ADV,1,0
small,ADJ,1,0
you,PRON,1,0
keep,VERB,1,0
hitting,VERB,1,0
the,DET,1,0
wrong,ADJ,1,0
letters,NOUN,1,0
on,ADP,1,0
the,DET,1,0
Samsung,NOUN,1,0
Galaxy,NOUN,1,0
Mini,NOUN,1,0
I,PRON,1,0
can,VERB,1,0
t,PRT,1,0
even,ADV,1,0
connect,VERB,1,0
to,ADP,1,0
my,DET,1,0
email,NOUN,1,0
address,NOUN,1,0
Every,DET,1,0
purchase,NOUN,1,0
has,VERB,1,0
been,VERB,1,0
promptly,ADV,1,0
and,CONJ,1,0
accurately,ADV,1,0
delivered,VERB,1,0
can,VERB,1,0
t,PRT,1,0
fault,VERB,1,0
them,PRON,1,0
She,PRON,1,0
didn,VERB,1,0
t,PRT,1,0
even,ADV,1,0
know,VERB,1,0
she,PRON,1,0
had,VERB,1,0
had,VERB,1,0
a,DET,1,0
delivery,NOUN,1,0
until,ADP,1,0
I,PRON,1,0
asked,VERB,1,0
her,DET,1,0
daughter,NOUN,1,0
if,ADP,1,0
she,PRON,1,0
had,VERB,1,0
received,VERB,1,0
them,PRON,1,0
Acceptable,ADJ,1,0
experience,NOUN,1,0
but,CONJ,1,0
not,ADV,1,0
desired,ADJ,1,0
quality,NOUN,1,0
Just,ADV,1,0
received,VERB,1,0
my,DET,1,0
order,NOUN,1,0
which,PRON,1,0
I,PRON,1,0
ordered,VERB,1,0
0,NUM,1,0
days,NOUN,1,0
ago,ADV,1,0
very,ADV,1,0
impressed,ADJ,1,0
also,ADV,1,0
the,DET,1,0
new,ADJ,1,0
packaging,NOUN,1,0
is,VERB,1,0
a,DET,1,0
godsend,NOUN,1,0
as,CONJ,1,0
it,PRON,1,0
goes,VERB,1,0
through,ADP,1,0
the,DET,1,0
letter,NOUN,1,0
box,NOUN,1,0
without,ADP,1,0
any,DET,1,0
problems,NOUN,1,0
I,PRON,1,0
have,VERB,1,0
since,ADP,1,0
tried,VERB,1,0
to,PRT,1,0
arrange,VERB,1,0
a,DET,1,0
re,NOUN,1,0
delivery,NOUN,1,0
but,CONJ,1,0
their,DET,1,0
system,NOUN,1,0
thinks,VERB,1,0
that,CONJ,1,0
the,DET,1,0
parcel,NOUN,1,0
is,VERB,1,0
still,ADV,1,0
out,ADP,1,0
for,ADP,1,0
delivery,NOUN,1,0
Was,VERB,1,0
very,ADV,1,0
easy,ADJ,1,0
to,PRT,1,0
identify,VERB,1,0
what,PRON,1,0
ram,NOUN,1,0
I,PRON,1,0
required,VERB,1,0
for,ADP,1,0
my,DET,1,0
PC,NOUN,1,0
from,ADP,1,0
the,DET,1,0
web,NOUN,1,0
site,NOUN,1,0
saved,VERB,1,0
me,PRON,1,0
haivng,VERB,1,0
to,PRT,1,0
take,VERB,1,0
the,DET,1,0
side,NOUN,1,0
of,ADP,1,0
th,DET,1,0
ePC,NOUN,1,0
twice,ADV,1,0
We,PRON,1,0
didn,VERB,1,0
t,PRT,1,0
have,VERB,1,0
to,PRT,1,0
fill,VERB,1,0
up,PRT,1,0
at,ADP,1,0
all,ADV,1,0
and,CONJ,1,0
had,VERB,1,0
a,DET,1,0
small,ADJ,1,0
amount,NOUN,1,0
left,ADJ,1,0
in,ADP,1,0
the,DET,1,0
tank,NOUN,1,0
when,ADV,1,0
we,PRON,1,0
dropped,VERB,1,0
off,PRT,1,0
having,VERB,1,0
driven,VERB,1,0
around,ADV,1,0
000km,NOUN,1,0
This,DET,1,0
company,NOUN,1,0
deserves,VERB,1,0
fantastic,ADJ,1,0
recognition,NOUN,1,0
for,ADP,1,0
customer,NOUN,1,0
service,NOUN,1,0
and,CONJ,1,0
superb,ADJ,1,0
quality,NOUN,1,0
goods,NOUN,1,0
iI,PRON,1,0
ORDERED,VERB,1,0
TWO,NUM,1,0
PAIRS,NOUN,1,0
AS,CONJ,1,0
I,PRON,1,0
HAVE,VERB,1,0
HAD,VERB,1,0
THEM,PRON,1,0
FROM,ADP,1,0
SPECKY,NOUN,1,0
FOUR,NOUN,1,0
BEFORE,ADV,1,0
BUT,CONJ,1,0
THEY,PRON,1,0
GOT,VERB,1,0
LOST,ADJ,1,0
IN,ADP,1,0
THE,DET,1,0
POST,NOUN,1,0
CONTACTED,VERB,1,0
SPECKY,NOUN,1,0
FOUR,NOUN,1,0
EYES,NOUN,1,0
AND,CONJ,1,0
THEY,PRON,1,0
SENT,VERB,1,0
TWO,NUM,1,0
NEW,ADJ,1,0
PAIRS,NOUN,1,0
WHICH,PRON,1,0
I,PRON,1,0
RECIEVED,VERB,1,0
WITHIN,ADP,1,0
0,NUM,1,0
DAYS,NOUN,1,0
SO,CONJ,1,0
EXCELLENT,ADJ,1,0
SERVICE,NOUN,1,0
AND,CONJ,1,0
WILL,VERB,1,0
CERTAINLY,ADV,1,0
USE,VERB,1,0
AGAIN,ADV,1,0
The,DET,1,0
item,NOUN,1,0
arrived,VERB,1,0
very,ADV,1,0
quickly,ADV,1,0
and,CONJ,1,0
very,ADV,1,0
well,ADV,1,0
packaged,ADJ,1,0
There,ADV,1,0
was,VERB,1,0
an,DET,1,0
excellent,ADJ,1,0
choice,NOUN,1,0
of,ADP,1,0
labels,NOUN,1,0
to,PRT,1,0
choose,VERB,1,0
from,ADP,1,0
size,NOUN,1,0
type,NOUN,1,0
font,NOUN,1,0
they,PRON,1,0
re,VERB,1,0
easy,ADJ,1,0
to,PRT,1,0
use,VERB,1,0
and,CONJ,1,0
adhere,VERB,1,0
well,ADV,1,0
Products,NOUN,1,0
are,VERB,1,0
of,ADP,1,0
a,DET,1,0
high,ADJ,1,0
standard,NOUN,1,0
quick,ADJ,1,0
delivery,NOUN,1,0
and,CONJ,1,0
should,VERB,1,0
you,PRON,1,0
have,VERB,1,0
a,DET,1,0
problem,NOUN,1,0
it,PRON,1,0
is,VERB,1,0
sorted,VERB,1,0
straight,ADV,1,0
away,ADV,1,0
by,ADP,1,0
a,DET,1,0
friendly,ADJ,1,0
person,NOUN,1,0
on,ADP,1,0
the,DET,1,0
phone,NOUN,1,0
Only,ADV,1,1
ever,ADV,1,1
had,VERB,1,1
0,NUM,1,1
problem,NOUN,1,1
with,ADP,1,1
an,DET,1,1
order,NOUN,1,1
through,ADP,1,1
Amazon,NOUN,1,1
not,ADV,1,1
their,DET,1,1
fault,NOUN,1,1
or,CONJ,1,1
the,DET,1,1
supplier,NOUN,1,1
the,DET,1,1
goods,NOUN,1,1
were,VERB,1,1
lost,VERB,1,1
in,ADP,1,1
the,DET,1,1
U,NOUN,1,1
S,NOUN,1,1
postal,ADJ,1,1
system,NOUN,1,1
wonder,VERB,1,1
if,CONJ,1,1
the,DET,1,1
person,NOUN,1,1
parking,VERB,1,1
it,PRON,1,1
was,VERB,1,1
really,ADV,1,1
tall,ADJ,1,1
and,CONJ,1,1
had,VERB,1,1
a,DET,1,1
bit,NOUN,1,1
of,ADP,1,1
a,DET,1,1
sleep,NOUN,1,1
in,ADP,1,1
it,PRON,1,1
Personally,ADV,1,1
I,PRON,1,1
think,VERB,1,1
its,PRON,1,1
the,DET,1,1
warmest,ADJ,1,1
fleece,NOUN,1,1
I,PRON,1,1
ve,VERB,1,1
ever,ADV,1,1
known,VERB,1,1
Purchased,VERB,1,1
a,DET,1,1
couple,NOUN,1,1
of,ADP,1,1
things,NOUN,1,1
from,ADP,1,1
Currys,NOUN,1,1
recently,ADV,1,1
One,NUM,1,1
of,ADP,1,1
the,DET,1,1
items,NOUN,1,1
would,VERB,1,1
not,ADV,1,1
allow,VERB,1,1
me,PRON,1,1
to,PRT,1,1
purchase,VERB,1,1
on,ADJ,1,1
line,ADJ,1,1
so,ADV,1,1
after,ADP,1,1
searching,VERB,1,1
the,DET,1,1
internet,NOUN,1,1
for,ADP,1,1
a,DET,1,1
contact,NOUN,1,1
number,NOUN,1,1
for,ADP,1,1
my,DET,1,1
local,ADJ,1,1
store,NOUN,1,1
this,DET,1,1
is,VERB,1,1
an,DET,1,1
impossible,ADJ,1,1
task,NOUN,1,1
and,CONJ,1,1
the,DET,1,1
website,NOUN,1,1
also,ADV,1,1
does,VERB,1,1
not,ADV,1,1
have,VERB,1,1
this,DET,1,1
information,NOUN,1,1
Having,VERB,1,1
made,VERB,1,1
my,DET,1,1
order,NOUN,1,1
I,PRON,1,1
was,VERB,1,1
then,ADV,1,1
informed,VERB,1,1
that,CONJ,1,1
glasses,NOUN,1,1
I,PRON,1,1
had,VERB,1,1
ordered,VERB,1,1
were,VERB,1,1
no,ADV,1,1
longer,ADV,1,1
instock,NOUN,1,1
and,CONJ,1,1
should,VERB,1,1
not,ADV,1,1
have,VERB,1,1
been,VERB,1,1
showing,VERB,1,1
This,PRON,1,1
left,VERB,1,1
a,DET,1,1
total,ADJ,1,1
usable,ADJ,1,1
height,NOUN,1,1
of,ADP,1,1
0,NUM,1,1
0m,NOUN,1,1
I,PRON,1,1
was,VERB,1,1
offered,VERB,1,1
an,DET,1,1
alternative,NOUN,1,1
I,PRON,1,1
complained,VERB,1,1
to,ADP,1,1
them,PRON,1,1
and,CONJ,1,1
have,VERB,1,1
copied,VERB,1,1
their,DET,1,1
response,NOUN,1,1
below,ADP,1,1
Good,ADJ,1,1
company,NOUN,1,1
to,PRT,1,1
deal,VERB,1,1
with,ADP,1,1
very,ADV,1,1
fast,ADJ,1,1
delivery,NOUN,1,1
did,VERB,1,1
not,ADV,1,1
think,VERB,1,1
i,PRON,1,1
would,VERB,1,1
be,VERB,1,1
sailing,NOUN,1,1
for,ADP,1,1
a,DET,1,1
while,NOUN,1,1
but,CONJ,1,1
wow,X,1,1
it,PRON,1,1
is,VERB,1,1
here,ADV,1,1
this,DET,1,1
morning,NOUN,1,1
at,ADP,1,1
0,NUM,1,1
00am,NOUN,1,1
Friday,NOUN,1,1
ordered,VERB,1,1
this,DET,1,1
boat,NOUN,1,1
on,ADP,1,1
Wednesday,NOUN,1,1
afternoon,NOUN,1,1
Excellent,ADJ,1,1
service,NOUN,1,1
and,CONJ,1,1
top,ADJ,1,1
quality,NOUN,1,1
When,CONJ,1,1
the,DET,1,1
TV,NOUN,1,1
was,VERB,1,1
switched,VERB,1,1
on,PRT,1,1
it,PRON,1,1
was,VERB,1,1
faulty,ADJ,1,1
and,CONJ,1,1
was,VERB,1,1
showing,VERB,1,1
a,DET,1,1
small,ADJ,1,1
dark,ADJ,1,1
line,NOUN,1,1
on,ADP,1,1
the,DET,1,1
screen,NOUN,1,1
This,PRON,1,1
was,VERB,1,1
to,PRT,1,1
deteriorate,VERB,1,1
into,ADP,1,1
0,NUM,1,1
0s,NOUN,1,1
of,ADP,1,1
the,DET,1,1
screen,NOUN,1,1
displaying,VERB,1,1
a,DET,1,1
blurry,ADJ,1,1
image,NOUN,1,1
For,ADP,1,1
an,DET,1,1
additional,ADJ,1,1
and,CONJ,1,1
very,ADV,1,1
reasonable,ADJ,1,1
£,X,1,1
00,NUM,1,1
our,DET,1,1
car,NOUN,1,1
was,VERB,1,1
returned,VERB,1,1
equally,ADV,1,1
efficiently,ADV,1,1
ten,NUM,1,1
minutes,NOUN,1,1
after,ADP,1,1
we,PRON,1,1
had,VERB,1,1
telephoned,VERB,1,1
I,PRON,1,1
wouldn,VERB,1,1
t,PRT,1,1
buy,VERB,1,1
a,DET,1,1
plectrum,NOUN,1,1
from,ADP,1,1
anyone,PRON,1,1
but,CONJ,1,1
these,DET,1,1
guys,NOUN,1,1
I,PRON,1,1
ordered,VERB,1,1
a,DET,1,1
bifold,ADJ,1,1
shower,NOUN,1,1
door,NOUN,1,1
and,CONJ,1,1
a,DET,1,1
shower,NOUN,1,1
base,NOUN,1,1
with,ADP,1,1
waste,NOUN,1,1
I,PRON,1,1
recently,ADV,1,1
purchased,VERB,1,1
a,DET,1,1
fender,NOUN,1,1
mustang,NOUN,1,1
amp,NOUN,1,1
which,PRON,1,1
was,VERB,1,1
ordered,VERB,1,1
in,PRT,1,1
